datetime,symbol,exchange,open,high,low,close,volume,turnover,open_interest
2019-10-18 01:15:00,MHImain,HKFE,26880.0,27015.0,26754.0,26802.0,39237.0,1055415488.0,0.0
2019-10-18 11:00:00,MHImain,HKFE,26799.0,26852.0,26657.0,26672.0,33854.0,905548527.0,0.0
2019-10-18 17:15:00,MHImain,HKFE,26675.0,26754.0,26667.0,26731.0,3784.0,101133184.0,0.0
2019-10-18 21:15:00,MHImain,HKFE,26729.0,26754.0,26604.0,26680.0,7816.0,208613449.0,0.0
2019-10-19 01:15:00,MHImain,HKFE,26680.0,26715.0,26666.0,26687.0,1198.0,31976896.0,0.0
2019-10-21 01:15:00,MHImain,HKFE,26708.0,26843.0,26647.0,26777.0,33176.0,887531344.0,0.0
2019-10-21 11:00:00,MHImain,HKFE,26774.0,26823.0,26692.0,26694.0,23560.0,630338841.0,0.0
2019-10-21 17:15:00,MHImain,HKFE,26692.0,26758.0,26651.0,26745.0,4594.0,122669546.0,0.0
2019-10-21 21:15:00,MHImain,HKFE,26740.0,26768.0,26685.0,26736.0,5779.0,154466503.0,0.0
2019-10-22 01:15:00,MHImain,HKFE,26737.0,26896.0,26713.0,26819.0,36553.0,979307876.0,0.0
2019-10-22 11:00:00,MHImain,HKFE,26819.0,26843.0,26762.0,26778.0,21145.0,566694684.0,0.0
2019-10-22 17:15:00,MHImain,HKFE,26779.0,26839.0,26770.0,26829.0,2902.0,77801913.0,0.0
2019-10-22 21:15:00,MHImain,HKFE,26830.0,26871.0,26827.0,26855.0,4337.0,116424528.0,0.0
2019-10-23 01:15:00,MHImain,HKFE,26856.0,26870.0,26459.0,26473.0,44414.0,1184275609.0,0.0
2019-10-23 11:00:00,MHImain,HKFE,26472.0,26573.0,26456.0,26532.0,28361.0,752277649.0,0.0
2019-10-23 17:15:00,MHImain,HKFE,26539.0,26580.0,26481.0,26540.0,5074.0,134584327.0,0.0
2019-10-23 21:15:00,MHImain,HKFE,26541.0,26615.0,26537.0,26590.0,7445.0,197900839.0,0.0
2019-10-24 01:15:00,MHImain,HKFE,26591.0,26730.0,26556.0,26653.0,36202.0,964797412.0,0.0
2019-10-24 11:00:00,MHImain,HKFE,26654.0,26836.0,26641.0,26760.0,29724.0,794804830.0,0.0
2019-10-24 17:15:00,MHImain,HKFE,26750.0,26818.0,26750.0,26798.0,3106.0,83238720.0,0.0
2019-10-24 21:15:00,MHImain,HKFE,26797.0,26808.0,26708.0,26770.0,8284.0,221719429.0,0.0
2019-10-25 01:15:00,MHImain,HKFE,26768.0,26798.0,26594.0,26690.0,32362.0,863765096.0,0.0
2019-10-25 11:00:00,MHImain,HKFE,26689.0,26775.0,26656.0,26689.0,24553.0,655831609.0,0.0
2019-10-25 17:15:00,MHImain,HKFE,26689.0,26723.0,26671.0,26692.0,2427.0,64796086.0,0.0
2019-10-25 21:15:00,MHImain,HKFE,26692.0,26808.0,26684.0,26791.0,6713.0,179597977.0,0.0
2019-10-26 01:15:00,MHImain,HKFE,26789.0,26816.0,26781.0,26799.0,1500.0,40197682.0,0.0
2019-10-28 01:15:00,MHImain,HKFE,26785.0,27009.0,26762.0,26969.0,34406.0,924732420.0,0.0
2019-10-28 11:00:00,MHImain,HKFE,26970.0,27041.0,26887.0,26910.0,25771.0,694640073.0,0.0
2019-10-28 17:15:00,MHImain,HKFE,26913.0,26995.0,26881.0,26986.0,3082.0,83051938.0,0.0
2019-10-28 21:15:00,MHImain,HKFE,26987.0,27043.0,26978.0,27038.0,4989.0,134753031.0,0.0
2019-10-29 01:15:00,MHImain,HKFE,27038.0,27078.0,26856.0,26881.0,28334.0,763395147.0,0.0
2019-10-29 11:00:00,MHImain,HKFE,26882.0,26883.0,26717.0,26728.0,21564.0,577758423.0,0.0
2019-10-29 17:15:00,MHImain,HKFE,26734.0,26764.0,26681.0,26743.0,2749.0,73460609.0,0.0
2019-10-29 21:15:00,MHImain,HKFE,26742.0,26805.0,26731.0,26789.0,3215.0,86067087.0,0.0
2019-10-30 01:15:00,MHImain,HKFE,26787.0,26790.0,26615.0,26685.0,6036.0,161138073.0,0.0
2019-10-30 11:00:00,MHImain,HKFE,26681.0,26710.0,26667.0,26673.0,2043.0,54516346.0,0.0
2019-10-30 17:15:00,MHImain,HKFE,26636.0,26671.0,26618.0,26646.0,3122.0,83193740.0,0.0
2019-10-30 21:15:00,MHImain,HKFE,26643.0,26685.0,26566.0,26663.0,6994.0,186255298.0,0.0
2019-10-31 01:15:00,MHImain,HKFE,26662.0,26985.0,26564.0,26954.0,36216.0,972903737.0,0.0
2019-10-31 11:00:00,MHImain,HKFE,26952.0,27042.0,26840.0,26980.0,28344.0,763709639.0,0.0
2019-10-31 17:15:00,MHImain,HKFE,26970.0,26970.0,26742.0,26837.0,10863.0,291261610.0,0.0
2019-10-31 21:15:00,MHImain,HKFE,26835.0,26865.0,26716.0,26723.0,10125.0,271096039.0,0.0
2019-11-01 01:15:00,MHImain,HKFE,26724.0,27038.0,26677.0,27017.0,34960.0,940693319.0,0.0
2019-11-01 11:00:00,MHImain,HKFE,27018.0,27151.0,26991.0,27142.0,29282.0,792896984.0,0.0
2019-11-01 17:15:00,MHImain,HKFE,27128.0,27177.0,27118.0,27171.0,4493.0,121975612.0,0.0
2019-11-01 21:15:00,MHImain,HKFE,27171.0,27233.0,27152.0,27211.0,7867.0,213923918.0,0.0
2019-11-02 01:15:00,MHImain,HKFE,27210.0,27285.0,27210.0,27259.0,2402.0,65462589.0,0.0
2019-11-04 01:15:00,MHImain,HKFE,27248.0,27543.0,27233.0,27524.0,31895.0,874992870.0,0.0
2019-11-04 11:00:00,MHImain,HKFE,27524.0,27608.0,27455.0,27600.0,22878.0,629604348.0,0.0
2019-11-04 17:15:00,MHImain,HKFE,27609.0,27654.0,27580.0,27616.0,3929.0,108547007.0,0.0
2019-11-04 21:15:00,MHImain,HKFE,27616.0,27653.0,27551.0,27577.0,5365.0,148139346.0,0.0
2019-11-05 01:15:00,MHImain,HKFE,27579.0,27650.0,27457.0,27642.0,35784.0,985970603.0,0.0
2019-11-05 11:00:00,MHImain,HKFE,27641.0,27762.0,27631.0,27672.0,29931.0,828852770.0,0.0
2019-11-05 17:15:00,MHImain,HKFE,27686.0,27758.0,27681.0,27713.0,3773.0,104614004.0,0.0
2019-11-05 21:15:00,MHImain,HKFE,27712.0,27726.0,27607.0,27671.0,6778.0,187469427.0,0.0
2019-11-06 01:15:00,MHImain,HKFE,27670.0,27705.0,27541.0,27610.0,31456.0,868575325.0,0.0
2019-11-06 11:00:00,MHImain,HKFE,27610.0,27796.0,27610.0,27736.0,30388.0,842207607.0,0.0
2019-11-06 17:15:00,MHImain,HKFE,27731.0,27761.0,27682.0,27745.0,3173.0,87969246.0,0.0
2019-11-06 21:15:00,MHImain,HKFE,27745.0,27790.0,27648.0,27697.0,6806.0,188732347.0,0.0
2019-11-07 01:15:00,MHImain,HKFE,27696.0,27731.0,27541.0,27641.0,34710.0,959529378.0,0.0
2019-11-07 11:00:00,MHImain,HKFE,27640.0,27948.0,27564.0,27814.0,41134.0,1140359411.0,0.0
2019-11-07 17:15:00,MHImain,HKFE,27831.0,27886.0,27814.0,27839.0,4061.0,113109830.0,0.0
2019-11-07 21:15:00,MHImain,HKFE,27838.0,27922.0,27828.0,27879.0,6727.0,187499227.0,0.0
2019-11-08 01:15:00,MHImain,HKFE,27882.0,27938.0,27674.0,27723.0,31170.0,865336825.0,0.0
2019-11-08 11:00:00,MHImain,HKFE,27726.0,27796.0,27592.0,27679.0,28251.0,782071619.0,0.0
2019-11-08 17:15:00,MHImain,HKFE,27645.0,27721.0,27645.0,27687.0,3177.0,87949780.0,0.0
2019-11-08 21:15:00,MHImain,HKFE,27686.0,27710.0,27577.0,27656.0,6817.0,188457843.0,0.0
2019-11-09 01:15:00,MHImain,HKFE,27655.0,27659.0,27606.0,27618.0,939.0,25942869.0,0.0
2019-11-11 01:15:00,MHImain,HKFE,27515.0,27526.0,26983.0,27035.0,40725.0,1107165592.0,0.0
2019-11-11 11:00:00,MHImain,HKFE,27039.0,27094.0,26808.0,27002.0,40576.0,1093530805.0,0.0
2019-11-11 17:15:00,MHImain,HKFE,27005.0,27079.0,26954.0,27032.0,5835.0,157588782.0,0.0
2019-11-11 21:15:00,MHImain,HKFE,27035.0,27166.0,26986.0,27151.0,7683.0,208166659.0,0.0
2019-11-12 01:15:00,MHImain,HKFE,27151.0,27208.0,26830.0,26856.0,38222.0,1032116748.0,0.0
2019-11-12 11:00:00,MHImain,HKFE,26856.0,27097.0,26776.0,26982.0,39769.0,1072916106.0,0.0
2019-11-12 17:15:00,MHImain,HKFE,26982.0,27006.0,26934.0,26961.0,3786.0,102129770.0,0.0
2019-11-12 21:15:00,MHImain,HKFE,26961.0,27004.0,26913.0,26947.0,5871.0,158251228.0,0.0
2019-11-13 01:15:00,MHImain,HKFE,26947.0,26958.0,26455.0,26544.0,42669.0,1134580858.0,0.0
2019-11-13 11:00:00,MHImain,HKFE,26543.0,26668.0,26445.0,26494.0,37641.0,998589342.0,0.0
2019-11-13 17:15:00,MHImain,HKFE,26487.0,26502.0,26352.0,26418.0,8068.0,213019265.0,0.0
2019-11-13 21:15:00,MHImain,HKFE,26416.0,26520.0,26362.0,26505.0,8497.0,224634912.0,0.0
2019-11-14 01:15:00,MHImain,HKFE,26506.0,26624.0,26268.0,26319.0,47278.0,1250436260.0,0.0
2019-11-14 11:00:00,MHImain,HKFE,26318.0,26405.0,26178.0,26321.0,43982.0,1157231172.0,0.0
2019-11-14 17:15:00,MHImain,HKFE,26320.0,26412.0,26292.0,26355.0,4745.0,125099014.0,0.0
2019-11-14 21:15:00,MHImain,HKFE,26355.0,26395.0,26276.0,26304.0,6068.0,159853489.0,0.0
2019-11-15 01:15:00,MHImain,HKFE,26305.0,26617.0,26275.0,26434.0,39812.0,1053044045.0,0.0
2019-11-15 11:00:00,MHImain,HKFE,26433.0,26445.0,26273.0,26283.0,25629.0,675443406.0,0.0
2019-11-15 17:15:00,MHImain,HKFE,26284.0,26323.0,26225.0,26288.0,4601.0,120896463.0,0.0
2019-11-15 21:15:00,MHImain,HKFE,26290.0,26397.0,26272.0,26372.0,5845.0,153938094.0,0.0
2019-11-16 01:15:00,MHImain,HKFE,26373.0,26399.0,26368.0,26380.0,987.0,26037517.0,0.0
2019-11-18 01:15:00,MHImain,HKFE,26336.0,26682.0,26316.0,26619.0,41707.0,1106808704.0,0.0
2019-11-18 11:00:00,MHImain,HKFE,26620.0,26704.0,26462.0,26680.0,32240.0,857619389.0,0.0
2019-11-18 17:15:00,MHImain,HKFE,26679.0,26679.0,26611.0,26624.0,2852.0,75976117.0,0.0
2019-11-18 21:15:00,MHImain,HKFE,26624.0,26628.0,26523.0,26606.0,9834.0,261236768.0,0.0
2019-11-19 01:15:00,MHImain,HKFE,26610.0,26988.0,26501.0,26933.0,45926.0,1230574404.0,0.0
2019-11-19 11:00:00,MHImain,HKFE,26934.0,27106.0,26875.0,27072.0,33383.0,901366599.0,0.0
2019-11-19 17:15:00,MHImain,HKFE,27080.0,27123.0,27044.0,27053.0,4584.0,124152347.0,0.0
2019-11-19 21:15:00,MHImain,HKFE,27054.0,27069.0,26892.0,26951.0,10306.0,277836885.0,0.0
2019-11-20 01:15:00,MHImain,HKFE,26950.0,26959.0,26777.0,26894.0,38345.0,1030238587.0,0.0
2019-11-20 11:00:00,MHImain,HKFE,26894.0,26961.0,26804.0,26813.0,25578.0,687874700.0,0.0
2019-11-20 17:15:00,MHImain,HKFE,26802.0,26835.0,26752.0,26816.0,5220.0,139914100.0,0.0
2019-11-20 21:15:00,MHImain,HKFE,26819.0,26867.0,26786.0,26796.0,5666.0,152027246.0,0.0
2019-11-21 01:15:00,MHImain,HKFE,26794.0,26807.0,26267.0,26507.0,52703.0,1393298891.0,0.0
2019-11-21 11:00:00,MHImain,HKFE,26505.0,26518.0,26413.0,26439.0,25430.0,672759203.0,0.0
2019-11-21 17:15:00,MHImain,HKFE,26438.0,26592.0,26438.0,26574.0,6360.0,168712615.0,0.0
2019-11-21 21:15:00,MHImain,HKFE,26574.0,26578.0,26457.0,26527.0,8810.0,233643582.0,0.0
2019-11-22 01:15:00,MHImain,HKFE,26526.0,26675.0,26502.0,26523.0,33794.0,898472575.0,0.0
2019-11-22 11:00:00,MHImain,HKFE,26524.0,26644.0,26472.0,26622.0,22955.0,609236890.0,0.0
2019-11-22 17:15:00,MHImain,HKFE,26620.0,26631.0,26566.0,26605.0,4487.0,119340984.0,0.0
2019-11-22 21:15:00,MHImain,HKFE,26605.0,26656.0,26563.0,26577.0,6470.0,172156391.0,0.0
2019-11-23 01:15:00,MHImain,HKFE,26577.0,26588.0,26553.0,26573.0,799.0,21232586.0,0.0
2019-11-25 01:15:00,MHImain,HKFE,26638.0,27140.0,26638.0,27072.0,38102.0,1028193033.0,0.0
2019-11-25 11:00:00,MHImain,HKFE,27071.0,27102.0,26930.0,27030.0,24878.0,672520423.0,0.0
2019-11-25 17:15:00,MHImain,HKFE,27002.0,27032.0,26967.0,26985.0,2988.0,80665948.0,0.0
2019-11-25 21:15:00,MHImain,HKFE,26986.0,27092.0,26962.0,27046.0,5888.0,159193015.0,0.0
2019-11-26 01:15:00,MHImain,HKFE,27049.0,27267.0,26944.0,26989.0,50301.0,1363189780.0,0.0
2019-11-26 11:00:00,MHImain,HKFE,26993.0,27032.0,26923.0,26974.0,25362.0,684245567.0,0.0
2019-11-26 17:15:00,MHImain,HKFE,26945.0,26998.0,26901.0,26994.0,2799.0,75457861.0,0.0
2019-11-26 21:15:00,MHImain,HKFE,26995.0,27003.0,26921.0,26969.0,5342.0,144008812.0,0.0
2019-11-27 01:15:00,MHImain,HKFE,26964.0,27019.0,26876.0,26941.0,26209.0,706473258.0,0.0
2019-11-27 11:00:00,MHImain,HKFE,26941.0,26980.0,26888.0,26954.0,15304.0,412277568.0,0.0
2019-11-27 17:15:00,MHImain,HKFE,27028.0,27086.0,27028.0,27040.0,1341.0,36283175.0,0.0
2019-11-27 21:15:00,MHImain,HKFE,27040.0,27057.0,27004.0,27057.0,1449.0,39161909.0,0.0
2019-11-28 01:15:00,MHImain,HKFE,27055.0,27088.0,26791.0,26998.0,32535.0,876294314.0,0.0
2019-11-28 11:00:00,MHImain,HKFE,26999.0,27015.0,26860.0,26880.0,19711.0,531258653.0,0.0
2019-11-28 17:15:00,MHImain,HKFE,26883.0,26914.0,26863.0,26883.0,2673.0,71885669.0,0.0
2019-11-28 21:15:00,MHImain,HKFE,26885.0,26909.0,26881.0,26901.0,1589.0,42738183.0,0.0
2019-11-29 01:15:00,MHImain,HKFE,26901.0,26917.0,26420.0,26457.0,40722.0,1081334002.0,0.0
2019-11-29 11:00:00,MHImain,HKFE,26458.0,26458.0,26324.0,26344.0,33436.0,881970622.0,0.0
2019-11-29 17:15:00,MHImain,HKFE,26374.0,26443.0,26357.0,26402.0,5067.0,133833275.0,0.0
2019-11-29 21:15:00,MHImain,HKFE,26401.0,26430.0,26338.0,26396.0,7234.0,190934883.0,0.0
2019-11-30 01:15:00,MHImain,HKFE,26392.0,26407.0,26370.0,26370.0,1360.0,35887439.0,0.0
2019-12-02 01:15:00,MHImain,HKFE,26468.0,26575.0,26413.0,26482.0,29538.0,782714001.0,0.0
2019-12-02 11:00:00,MHImain,HKFE,26481.0,26510.0,26444.0,26490.0,15326.0,405752089.0,0.0
2019-12-02 17:15:00,MHImain,HKFE,26492.0,26500.0,26395.0,26419.0,4107.0,108587507.0,0.0
2019-12-02 21:15:00,MHImain,HKFE,26418.0,26433.0,26327.0,26367.0,9249.0,243986960.0,0.0
2019-12-03 01:15:00,MHImain,HKFE,26369.0,26422.0,26063.0,26346.0,47987.0,1259969606.0,0.0
2019-12-03 11:00:00,MHImain,HKFE,26347.0,26471.0,26339.0,26385.0,22989.0,607231489.0,0.0
2019-12-03 17:15:00,MHImain,HKFE,26412.0,26413.0,26153.0,26163.0,8691.0,228429067.0,0.0
2019-12-03 21:15:00,MHImain,HKFE,26163.0,26170.0,25949.0,26056.0,18369.0,478513749.0,0.0
2019-12-04 01:15:00,MHImain,HKFE,26056.0,26205.0,25962.0,26096.0,40117.0,1047082327.0,0.0
2019-12-04 11:00:00,MHImain,HKFE,26095.0,26152.0,26042.0,26080.0,22163.0,578372822.0,0.0
2019-12-04 17:15:00,MHImain,HKFE,26085.0,26285.0,26085.0,26233.0,7795.0,204404643.0,0.0
2019-12-04 21:15:00,MHImain,HKFE,26232.0,26294.0,26208.0,26261.0,6359.0,166955011.0,0.0
2019-12-05 01:15:00,MHImain,HKFE,26261.0,26326.0,26171.0,26174.0,30262.0,794025054.0,0.0
2019-12-05 11:00:00,MHImain,HKFE,26172.0,26275.0,26126.0,26241.0,24431.0,640006414.0,0.0
2019-12-05 17:15:00,MHImain,HKFE,26246.0,26285.0,26211.0,26241.0,3561.0,93481674.0,0.0
2019-12-05 21:15:00,MHImain,HKFE,26242.0,26269.0,26195.0,26247.0,5378.0,141098701.0,0.0
2019-12-06 01:15:00,MHImain,HKFE,26247.0,26540.0,26230.0,26392.0,34931.0,923305379.0,0.0
2019-12-06 11:00:00,MHImain,HKFE,26393.0,26555.0,26381.0,26520.0,23602.0,624608296.0,0.0
2019-12-06 17:15:00,MHImain,HKFE,26523.0,26537.0,26500.0,26507.0,2156.0,57168326.0,0.0
2019-12-06 21:15:00,MHImain,HKFE,26509.0,26604.0,26503.0,26567.0,7701.0,204555505.0,0.0
2019-12-07 01:15:00,MHImain,HKFE,26566.0,26598.0,26562.0,26598.0,951.0,25278734.0,0.0
2019-12-09 01:15:00,MHImain,HKFE,26501.0,26664.0,26426.0,26598.0,34323.0,910771946.0,0.0
2019-12-09 11:00:00,MHImain,HKFE,26598.0,26628.0,26480.0,26512.0,21789.0,578128886.0,0.0
2019-12-09 17:15:00,MHImain,HKFE,26510.0,26516.0,26478.0,26505.0,1722.0,45626236.0,0.0
2019-12-09 21:15:00,MHImain,HKFE,26505.0,26534.0,26461.0,26485.0,3030.0,80311290.0,0.0
2019-12-10 01:15:00,MHImain,HKFE,26483.0,26573.0,26292.0,26507.0,33633.0,889733016.0,0.0
2019-12-10 11:00:00,MHImain,HKFE,26508.0,26538.0,26418.0,26423.0,16990.0,450103378.0,0.0
2019-12-10 17:15:00,MHImain,HKFE,26409.0,26409.0,26257.0,26367.0,5975.0,157343567.0,0.0
2019-12-10 21:15:00,MHImain,HKFE,26368.0,26501.0,26357.0,26471.0,9817.0,259702178.0,0.0
2019-12-11 01:15:00,MHImain,HKFE,26469.0,26524.0,26362.0,26509.0,29651.0,784129338.0,0.0
2019-12-11 11:00:00,MHImain,HKFE,26509.0,26689.0,26475.0,26653.0,27265.0,725388334.0,0.0
2019-12-11 17:15:00,MHImain,HKFE,26641.0,26668.0,26590.0,26647.0,3217.0,85680905.0,0.0
2019-12-11 21:15:00,MHImain,HKFE,26649.0,26679.0,26625.0,26628.0,3733.0,99496011.0,0.0
2019-12-12 01:15:00,MHImain,HKFE,26627.0,27095.0,26625.0,27044.0,35463.0,956471705.0,0.0
2019-12-12 11:00:00,MHImain,HKFE,27043.0,27076.0,26985.0,27007.0,20230.0,546851324.0,0.0
2019-12-12 17:15:00,MHImain,HKFE,27008.0,27026.0,26925.0,26931.0,4628.0,124844093.0,0.0
2019-12-12 21:15:00,MHImain,HKFE,26929.0,27600.0,26916.0,27160.0,19661.0,534964359.0,0.0
2019-12-13 01:15:00,MHImain,HKFE,27164.0,27577.0,27125.0,27506.0,32308.0,887504789.0,0.0
2019-12-13 11:00:00,MHImain,HKFE,27507.0,27745.0,27501.0,27706.0,35262.0,974113398.0,0.0
2019-12-13 17:15:00,MHImain,HKFE,27705.0,27845.0,27611.0,27716.0,10824.0,300330840.0,0.0
2019-12-13 21:15:00,MHImain,HKFE,27717.0,27889.0,27447.0,27536.0,36205.0,1000873876.0,0.0
2019-12-14 01:15:00,MHImain,HKFE,27535.0,27555.0,27505.0,27511.0,1577.0,43417907.0,0.0
