symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
MHImain,HKFE,2024-08-08 20:00:00,16931.0,17100.0,16905.0,17067.0,10976.0,186699367.0,0.0
MHImain,HKFE,2024-08-09 00:00:00,17066.0,17155.0,17055.0,17147.0,5188.0,88780087.0,0.0
MHImain,HKFE,2024-08-09 08:00:00,17131.0,17264.0,17084.0,17230.0,40910.0,702443012.0,0.0
MHImain,HKFE,2024-08-09 12:00:00,17231.0,17241.0,17071.0,17117.0,19214.0,329378029.0,0.0
MHImain,HKFE,2024-08-09 16:00:00,17116.0,17142.0,17071.0,17084.0,7327.0,125339349.0,0.0
MHImain,HKFE,2024-08-09 20:00:00,17084.0,17092.0,16974.0,17041.0,7947.0,135291666.0,0.0
MHImain,HKFE,2024-08-10 00:00:00,17042.0,17088.0,16998.0,17060.0,3513.0,59860312.0,0.0
MHImain,HKFE,2024-08-12 08:00:00,17100.0,17166.0,16994.0,17075.0,34956.0,597003438.0,0.0
MHImain,HKFE,2024-08-12 12:00:00,17074.0,17143.0,17027.0,17102.0,15032.0,256833563.0,0.0
MHImain,HKFE,2024-08-12 16:00:00,17101.0,17129.0,17051.0,17094.0,6638.0,113479043.0,0.0
MHImain,HKFE,2024-08-12 20:00:00,17093.0,17179.0,17068.0,17158.0,6569.0,112460211.0,0.0
MHImain,HKFE,2024-08-13 00:00:00,17158.0,17184.0,17111.0,17141.0,3240.0,55566890.0,0.0
MHImain,HKFE,2024-08-13 08:00:00,17130.0,17258.0,17065.0,17104.0,37393.0,641207703.0,0.0
MHImain,HKFE,2024-08-13 12:00:00,17104.0,17191.0,17075.0,17182.0,15251.0,261330631.0,0.0
MHImain,HKFE,2024-08-13 16:00:00,17182.0,17200.0,17115.0,17138.0,7245.0,124334883.0,0.0
MHImain,HKFE,2024-08-13 20:00:00,17137.0,17246.0,17131.0,17216.0,7214.0,124088667.0,0.0
MHImain,HKFE,2024-08-14 00:00:00,17214.0,17291.0,17190.0,17288.0,2946.0,50804975.0,0.0
MHImain,HKFE,2024-08-14 08:00:00,17280.0,17282.0,17084.0,17147.0,32595.0,559776676.0,0.0
MHImain,HKFE,2024-08-14 12:00:00,17150.0,17161.0,17056.0,17077.0,13911.0,237883358.0,0.0
MHImain,HKFE,2024-08-14 16:00:00,17078.0,17190.0,17073.0,17170.0,6354.0,108846393.0,0.0
MHImain,HKFE,2024-08-14 20:00:00,17168.0,17196.0,17010.0,17034.0,10014.0,171241985.0,0.0
MHImain,HKFE,2024-08-15 00:00:00,17035.0,17068.0,16945.0,17000.0,5721.0,97248246.0,0.0
MHImain,HKFE,2024-08-15 08:00:00,17042.0,17318.0,16919.0,17202.0,48098.0,823999364.0,0.0
MHImain,HKFE,2024-08-15 12:00:00,17201.0,17232.0,17047.0,17088.0,18669.0,319720540.0,0.0
MHImain,HKFE,2024-08-15 16:00:00,17089.0,17215.0,17081.0,17121.0,11854.0,203101780.0,0.0
MHImain,HKFE,2024-08-15 20:00:00,17121.0,17338.0,17117.0,17268.0,13727.0,236883630.0,0.0
MHImain,HKFE,2024-08-16 00:00:00,17270.0,17319.0,17249.0,17318.0,3636.0,62871997.0,0.0
MHImain,HKFE,2024-08-16 08:00:00,17288.0,17461.0,17265.0,17431.0,41130.0,714682113.0,0.0
